Date,SP_Price,Open,High,Low,Vol.,Change %
4-Jan-12,"1,277.30","1,277.03","1,278.73","1,268.10",-,0.02%
3-Jan-12,"1,277.06","1,258.86","1,284.62","1,258.86",-,1.55%
30-Dec-11,"1,257.60","1,262.82","1,264.12","1,257.46",-,-0.43%
29-Dec-11,"1,263.02","1,249.75","1,263.54","1,249.75",-,1.07%
28-Dec-11,"1,249.64","1,265.38","1,265.85","1,248.64",-,-1.25%
27-Dec-11,"1,265.43","1,265.02","1,269.37","1,262.30",-,0.01%
23-Dec-11,"1,265.33","1,254.00","1,265.42","1,254.00",-,0.90%
22-Dec-11,"1,254.00","1,243.72","1,255.22","1,243.72",-,0.83%
21-Dec-11,"1,243.72","1,241.25","1,245.09","1,229.51",-,0.19%
20-Dec-11,"1,241.30","1,205.72","1,242.82","1,205.72",-,2.98%
19-Dec-11,"1,205.35","1,219.74","1,224.57","1,202.37",-,-1.17%
16-Dec-11,"1,219.66","1,216.09","1,231.04","1,215.20",-,0.32%
15-Dec-11,"1,215.75","1,212.12","1,225.60","1,212.12",-,0.32%
14-Dec-11,"1,211.82","1,225.73","1,225.73","1,209.47",-,-1.13%
13-Dec-11,"1,225.73","1,236.83","1,249.86","1,219.43",-,-0.87%
12-Dec-11,"1,236.47","1,255.05","1,255.05","1,227.25",-,-1.49%
9-Dec-11,"1,255.19","1,234.48","1,258.25","1,234.48",-,1.69%
8-Dec-11,"1,234.35","1,260.87","1,260.87","1,231.47",-,-2.11%
7-Dec-11,"1,261.01","1,258.14","1,267.06","1,244.80",-,0.20%
6-Dec-11,"1,258.47","1,257.19","1,266.03","1,253.03",-,0.11%
5-Dec-11,"1,257.08","1,244.33","1,266.73","1,244.33",-,1.03%
2-Dec-11,"1,244.28","1,246.03","1,260.08","1,243.35",-,-0.02%
1-Dec-11,"1,244.58","1,246.91","1,251.09","1,239.73",-,-0.19%
30-Nov-11,"1,246.96","1,196.72","1,247.11","1,196.72",-,4.33%
29-Nov-11,"1,195.19","1,192.56","1,203.67","1,191.80",-,0.22%
28-Nov-11,"1,192.55","1,158.67","1,197.35","1,158.67",-,2.92%
25-Nov-11,"1,158.67","1,161.41","1,172.66","1,158.66",-,-0.27%
23-Nov-11,"1,161.79","1,187.48","1,187.48","1,161.79",-,-2.21%
22-Nov-11,"1,188.04","1,192.98","1,196.81","1,181.65",-,-0.41%
21-Nov-11,"1,192.98","1,215.62","1,215.62","1,183.16",-,-1.86%
18-Nov-11,"1,215.65","1,216.19","1,223.51","1,211.36",-,-0.04%
17-Nov-11,"1,216.13","1,236.56","1,237.73","1,209.43",-,-1.68%
16-Nov-11,"1,236.91","1,257.81","1,259.61","1,235.67",-,-1.66%
15-Nov-11,"1,257.81","1,251.70","1,264.25","1,244.34",-,0.48%
14-Nov-11,"1,251.78","1,263.85","1,263.85","1,246.68",-,-0.96%
11-Nov-11,"1,263.85","1,240.12","1,266.98","1,240.12",-,1.95%
10-Nov-11,"1,239.69","1,229.59","1,246.22","1,227.70",-,0.86%
9-Nov-11,"1,229.10","1,275.18","1,275.18","1,226.64",-,-3.67%
8-Nov-11,"1,275.92","1,261.12","1,277.55","1,254.99",-,1.17%
7-Nov-11,"1,261.12","1,253.21","1,261.70","1,240.75",-,0.63%
4-Nov-11,"1,253.23","1,260.82","1,260.82","1,238.92",-,-0.63%
3-Nov-11,"1,261.15","1,238.25","1,263.21","1,234.81",-,1.88%
2-Nov-11,"1,237.90","1,219.62","1,242.48","1,219.62",-,1.61%
1-Nov-11,"1,218.28","1,251.00","1,251.00","1,215.42",-,-2.79%
31-Oct-11,"1,253.30","1,284.96","1,284.96","1,253.16",-,-2.47%
28-Oct-11,"1,285.09","1,284.39","1,287.08","1,277.01",-,0.04%
27-Oct-11,"1,284.59","1,243.97","1,292.66","1,243.97",-,3.43%
26-Oct-11,"1,242.00","1,229.17","1,246.28","1,221.06",-,1.05%
25-Oct-11,"1,229.05","1,254.19","1,254.19","1,226.79",-,-2.00%
24-Oct-11,"1,254.19","1,238.72","1,256.55","1,238.72",-,1.29%
21-Oct-11,"1,238.25","1,215.39","1,239.03","1,215.39",-,1.88%
20-Oct-11,"1,215.39","1,211.10","1,219.53","1,197.34",-,0.46%
19-Oct-11,"1,209.88","1,223.46","1,229.64","1,206.31",-,-1.26%
18-Oct-11,"1,225.38","1,200.75","1,233.10","1,191.48",-,2.04%
17-Oct-11,"1,200.86","1,224.47","1,224.47","1,198.55",-,-1.94%
14-Oct-11,"1,224.58","1,205.65","1,224.61","1,205.65",-,1.74%
13-Oct-11,"1,203.66","1,206.96","1,207.46","1,190.58",-,-0.30%
12-Oct-11,"1,207.25","1,196.19","1,220.25","1,196.19",-,0.98%
11-Oct-11,"1,195.54","1,194.60","1,199.24","1,187.30",-,0.05%
10-Oct-11,"1,194.89","1,158.15","1,194.91","1,158.15",-,3.41%
7-Oct-11,"1,155.46","1,165.03","1,171.40","1,150.26",-,-0.82%
6-Oct-11,"1,164.97","1,144.11","1,165.55","1,134.95",-,1.83%
5-Oct-11,"1,144.03","1,124.03","1,146.07","1,115.68",-,1.79%
4-Oct-11,"1,123.95","1,097.42","1,125.12","1,074.77",-,2.25%
3-Oct-11,"1,099.23","1,131.21","1,138.99","1,098.92",-,-2.85%
30-Sep-11,"1,131.42","1,159.93","1,159.93","1,131.34",-,-2.50%
29-Sep-11,"1,160.40","1,151.74","1,175.87","1,139.93",-,0.81%
28-Sep-11,"1,151.06","1,175.39","1,184.71","1,150.40",-,-2.07%
27-Sep-11,"1,175.38","1,163.32","1,195.86","1,163.32",-,1.07%
26-Sep-11,"1,162.95","1,136.91","1,164.19","1,131.07",-,2.33%
23-Sep-11,"1,136.43","1,128.82","1,141.72","1,121.36",-,0.61%
22-Sep-11,"1,129.56","1,164.55","1,164.55","1,114.22",-,-3.19%
21-Sep-11,"1,166.76","1,203.63","1,206.30","1,166.21",-,-2.94%
20-Sep-11,"1,202.09","1,204.50","1,220.39","1,201.29",-,-0.17%
19-Sep-11,"1,204.09","1,214.99","1,214.99","1,188.36",-,-0.98%
16-Sep-11,"1,216.01","1,209.21","1,220.06","1,204.46",-,0.57%
15-Sep-11,"1,209.11","1,189.44","1,209.11","1,189.44",-,1.72%
14-Sep-11,"1,188.68","1,173.32","1,202.38","1,162.73",-,1.35%
13-Sep-11,"1,172.87","1,162.59","1,176.41","1,157.44",-,0.91%
12-Sep-11,"1,162.27","1,153.50","1,162.52","1,136.07",-,0.70%
9-Sep-11,"1,154.23","1,185.37","1,185.37","1,148.37",-,-2.67%
8-Sep-11,"1,185.90","1,197.98","1,204.40","1,183.34",-,-1.06%
7-Sep-11,"1,198.62","1,165.85","1,198.62","1,165.85",-,2.86%
6-Sep-11,"1,165.24","1,173.97","1,173.97","1,140.13",-,-0.74%
2-Sep-11,"1,173.97","1,203.90","1,203.90","1,170.56",-,-2.53%
1-Sep-11,"1,204.42","1,219.12","1,229.29","1,203.85",-,-1.19%
31-Aug-11,"1,218.89","1,213.00","1,230.71","1,209.35",-,0.49%
30-Aug-11,"1,212.92","1,209.76","1,220.10","1,195.77",-,0.23%
29-Aug-11,"1,210.08","1,177.91","1,210.28","1,177.91",-,2.83%
26-Aug-11,"1,176.80","1,158.85","1,181.23","1,135.91",-,1.51%
25-Aug-11,"1,159.27","1,176.69","1,190.68","1,155.47",-,-1.56%
24-Aug-11,"1,177.60","1,162.16","1,178.56","1,156.30",-,1.31%
23-Aug-11,"1,162.35","1,124.36","1,162.35","1,122.91",-,3.43%
22-Aug-11,"1,123.82","1,123.55","1,145.49","1,121.09",-,0.03%
19-Aug-11,"1,123.53","1,140.47","1,154.54","1,122.05",-,-1.50%
18-Aug-11,"1,140.65","1,189.62","1,189.62","1,131.03",-,-4.46%
17-Aug-11,"1,193.89","1,192.89","1,208.47","1,184.36",-,0.09%
16-Aug-11,"1,192.76","1,204.22","1,204.22","1,180.53",-,-0.97%
15-Aug-11,"1,204.49","1,178.86","1,204.49","1,178.86",-,2.18%
12-Aug-11,"1,178.81","1,172.87","1,189.04","1,170.74",-,0.53%
11-Aug-11,"1,172.64","1,121.30","1,186.29","1,121.30",-,4.63%
10-Aug-11,"1,120.76","1,171.77","1,171.77","1,118.01",-,-4.42%
9-Aug-11,"1,172.53","1,120.23","1,172.88","1,101.54",-,4.74%
8-Aug-11,"1,119.46","1,198.48","1,198.48","1,119.28",-,-6.66%
5-Aug-11,"1,199.38","1,200.28","1,218.11","1,168.09",-,-0.06%
4-Aug-11,"1,200.07","1,260.23","1,260.23","1,199.54",-,-4.78%
3-Aug-11,"1,260.34","1,254.25","1,261.20","1,234.56",-,0.50%
2-Aug-11,"1,254.05","1,286.56","1,286.56","1,254.03",-,-2.56%
1-Aug-11,"1,286.94","1,292.59","1,307.38","1,274.73",-,-0.41%
29-Jul-11,"1,292.28","1,300.12","1,304.16","1,282.86",-,-0.65%
28-Jul-11,"1,300.67","1,304.84","1,316.32","1,299.16",-,-0.32%
27-Jul-11,"1,304.89","1,331.91","1,331.91","1,303.49",-,-2.03%
26-Jul-11,"1,331.94","1,337.39","1,338.51","1,329.59",-,-0.41%
25-Jul-11,"1,337.43","1,344.32","1,344.32","1,331.09",-,-0.56%
22-Jul-11,"1,345.02","1,343.80","1,346.10","1,336.95",-,0.09%
21-Jul-11,"1,343.80","1,325.65","1,347.00","1,325.65",-,1.35%
20-Jul-11,"1,325.84","1,328.66","1,330.43","1,323.65",-,-0.07%
19-Jul-11,"1,326.73","1,307.07","1,328.14","1,307.07",-,1.63%
18-Jul-11,"1,305.44","1,315.94","1,315.94","1,295.92",-,-0.81%
15-Jul-11,"1,316.14","1,308.87","1,317.70","1,307.52",-,0.56%
14-Jul-11,"1,308.87","1,317.74","1,326.88","1,306.51",-,-0.67%
13-Jul-11,"1,317.72","1,314.45","1,331.48","1,314.45",-,0.31%
12-Jul-11,"1,313.64","1,319.61","1,327.17","1,313.33",-,-0.44%
11-Jul-11,"1,319.49","1,343.31","1,343.31","1,316.42",-,-1.81%
8-Jul-11,"1,343.80","1,352.39","1,352.39","1,333.71",-,-0.70%
7-Jul-11,"1,353.22","1,339.62","1,356.48","1,339.62",-,1.05%
6-Jul-11,"1,339.22","1,337.56","1,340.94","1,330.92",-,0.10%
5-Jul-11,"1,337.88","1,339.59","1,340.89","1,334.30",-,-0.13%
1-Jul-11,"1,339.67","1,320.64","1,341.01","1,318.18",-,1.44%
30-Jun-11,"1,320.64","1,307.64","1,321.97","1,307.64",-,1.01%
29-Jun-11,"1,307.41","1,296.85","1,309.21","1,296.85",-,0.83%
28-Jun-11,"1,296.67","1,280.21","1,296.80","1,280.21",-,1.29%
27-Jun-11,"1,280.10","1,268.44","1,284.91","1,267.53",-,0.92%
24-Jun-11,"1,268.45","1,283.04","1,283.93","1,267.24",-,-1.17%
23-Jun-11,"1,283.50","1,286.60","1,286.60","1,262.87",-,-0.28%
22-Jun-11,"1,287.14","1,295.48","1,298.61","1,286.79",-,-0.65%
21-Jun-11,"1,295.52","1,278.40","1,297.62","1,278.40",-,1.34%
20-Jun-11,"1,278.36","1,271.50","1,280.42","1,267.56",-,0.54%
17-Jun-11,"1,271.50","1,268.58","1,279.82","1,267.40",-,0.30%
16-Jun-11,"1,267.64","1,265.53","1,274.11","1,258.07",-,0.18%
15-Jun-11,"1,265.42","1,287.87","1,287.87","1,261.90",-,-1.74%
14-Jun-11,"1,287.87","1,272.22","1,292.50","1,272.22",-,1.26%
13-Jun-11,"1,271.83","1,271.31","1,277.04","1,265.64",-,0.07%
10-Jun-11,"1,270.98","1,288.60","1,288.60","1,268.28",-,-1.40%
9-Jun-11,"1,289.00","1,279.63","1,294.54","1,279.63",-,0.74%
8-Jun-11,"1,279.56","1,284.63","1,287.04","1,277.42",-,-0.42%
7-Jun-11,"1,284.94","1,286.31","1,296.22","1,284.74",-,-0.10%
6-Jun-11,"1,286.17","1,300.26","1,300.26","1,284.72",-,-1.08%
3-Jun-11,"1,300.16","1,312.94","1,312.94","1,297.90",-,-0.97%
2-Jun-11,"1,312.94","1,314.55","1,318.03","1,305.61",-,-0.12%
1-Jun-11,"1,314.55","1,345.20","1,345.20","1,313.71",-,-2.28%
31-May-11,"1,345.20","1,331.10","1,345.20","1,331.10",-,1.06%
27-May-11,"1,331.10","1,325.69","1,334.62","1,325.69",-,0.41%
26-May-11,"1,325.69","1,320.64","1,328.51","1,314.41",-,0.40%
25-May-11,"1,320.47","1,316.36","1,325.86","1,311.80",-,0.32%
24-May-11,"1,316.28","1,317.70","1,323.72","1,313.87",-,-0.08%
23-May-11,"1,317.37","1,333.07","1,333.07","1,312.88",-,-1.19%
20-May-11,"1,333.27","1,342.00","1,342.00","1,330.67",-,-0.77%
19-May-11,"1,343.60","1,342.40","1,346.82","1,336.36",-,0.22%
18-May-11,"1,340.68","1,328.54","1,341.82","1,326.59",-,0.88%
17-May-11,"1,328.98","1,326.10","1,330.42","1,318.51",-,-0.04%
16-May-11,"1,329.47","1,334.77","1,343.33","1,327.32",-,-0.62%
13-May-11,"1,337.77","1,348.69","1,350.47","1,333.36",-,-0.81%
12-May-11,"1,348.65","1,339.39","1,351.05","1,332.03",-,0.49%
11-May-11,"1,342.08","1,354.51","1,354.51","1,336.36",-,-1.11%
10-May-11,"1,357.16","1,348.34","1,359.44","1,348.34",-,0.81%
9-May-11,"1,346.29","1,340.20","1,349.44","1,338.64",-,0.45%
6-May-11,"1,340.20","1,340.24","1,354.36","1,335.58",-,0.38%
5-May-11,"1,335.10","1,344.16","1,348.00","1,329.17",-,-0.91%
4-May-11,"1,347.32","1,355.90","1,355.90","1,341.50",-,-0.69%
3-May-11,"1,356.62","1,359.76","1,360.84","1,349.52",-,-0.34%
2-May-11,"1,361.22","1,365.21","1,370.58","1,358.59",-,-0.18%
29-Apr-11,"1,363.61","1,360.14","1,364.56","1,358.69",-,0.23%
28-Apr-11,"1,360.48","1,353.86","1,361.71","1,353.60",-,0.36%
27-Apr-11,"1,355.66","1,348.43","1,357.49","1,344.25",-,0.62%
26-Apr-11,"1,347.24","1,336.75","1,349.55","1,336.75",-,0.90%
25-Apr-11,"1,335.25","1,337.14","1,337.55","1,331.47",-,-0.16%
21-Apr-11,"1,337.38","1,333.23","1,337.49","1,332.83",-,0.53%
20-Apr-11,"1,330.36","1,319.12","1,332.66","1,319.12",-,1.35%
19-Apr-11,"1,312.62","1,305.99","1,312.70","1,303.97",-,0.57%
18-Apr-11,"1,305.14","1,313.35","1,313.35","1,294.70",-,-1.10%
15-Apr-11,"1,319.68","1,314.54","1,322.88","1,313.68",-,0.39%
14-Apr-11,"1,314.52","1,311.13","1,316.79","1,302.42",-,0.01%
13-Apr-11,"1,314.41","1,314.03","1,321.35","1,309.19",-,0.02%
12-Apr-11,"1,314.16","1,321.96","1,321.96","1,309.51",-,-0.78%
11-Apr-11,"1,324.46","1,329.01","1,333.77","1,321.06",-,-0.28%
8-Apr-11,"1,328.17","1,336.16","1,339.46","1,322.94",-,-0.40%
7-Apr-11,"1,333.51","1,334.82","1,338.80","1,326.56",-,-0.15%
6-Apr-11,"1,335.54","1,335.94","1,339.38","1,331.09",-,0.22%
5-Apr-11,"1,332.63","1,332.03","1,338.21","1,330.03",-,-0.02%
4-Apr-11,"1,332.87","1,333.56","1,336.74","1,329.10",-,0.03%
1-Apr-11,"1,332.41","1,329.48","1,337.85","1,328.89",-,0.50%
31-Mar-11,"1,325.83","1,327.44","1,329.77","1,325.03",-,-0.18%
30-Mar-11,"1,328.26","1,321.89","1,331.74","1,321.89",-,0.67%
29-Mar-11,"1,319.44","1,309.37","1,319.45","1,305.26",-,0.71%
28-Mar-11,"1,310.19","1,315.45","1,319.74","1,310.19",-,-0.27%
25-Mar-11,"1,313.80","1,311.80","1,319.18","1,310.15",-,0.32%
24-Mar-11,"1,309.66","1,300.61","1,311.34","1,297.74",-,0.93%
23-Mar-11,"1,297.54","1,292.19","1,300.51","1,284.05",-,0.29%
22-Mar-11,"1,293.77","1,298.29","1,299.35","1,292.70",-,-0.36%
21-Mar-11,"1,298.38","1,281.65","1,300.58","1,281.65",-,1.50%
18-Mar-11,"1,279.21","1,276.71","1,288.88","1,276.18",-,0.43%
17-Mar-11,"1,273.72","1,261.61","1,278.88","1,261.61",-,1.34%
16-Mar-11,"1,256.88","1,279.46","1,280.91","1,249.05",-,-1.95%
15-Mar-11,"1,281.87","1,288.46","1,288.46","1,261.12",-,-1.12%
14-Mar-11,"1,296.39","1,301.19","1,301.19","1,286.37",-,-0.60%
11-Mar-11,"1,304.28","1,293.43","1,308.35","1,291.99",-,0.71%
10-Mar-11,"1,295.11","1,315.72","1,315.72","1,294.21",-,-1.89%
9-Mar-11,"1,320.02","1,319.92","1,323.21","1,312.27",-,-0.14%
8-Mar-11,"1,321.82","1,311.05","1,325.74","1,306.86",-,0.89%
7-Mar-11,"1,310.13","1,322.72","1,327.68","1,303.99",-,-0.83%
4-Mar-11,"1,321.15","1,330.73","1,331.08","1,312.59",-,-0.74%
3-Mar-11,"1,330.97","1,312.37","1,332.28","1,312.37",-,1.72%
2-Mar-11,"1,308.44","1,305.47","1,314.19","1,302.58",-,0.16%
1-Mar-11,"1,306.33","1,328.64","1,332.09","1,306.14",-,-1.57%
28-Feb-11,"1,327.22","1,321.61","1,329.38","1,320.55",-,0.56%
25-Feb-11,"1,319.88","1,307.34","1,320.61","1,307.34",-,1.06%
24-Feb-11,"1,306.10","1,307.09","1,310.91","1,294.26",-,-0.10%
23-Feb-11,"1,307.40","1,315.44","1,317.91","1,299.55",-,-0.61%
22-Feb-11,"1,315.44","1,338.91","1,338.91","1,312.33",-,-2.05%
18-Feb-11,"1,343.01","1,340.38","1,344.07","1,338.12",-,0.19%
17-Feb-11,"1,340.43","1,334.37","1,341.50","1,331.00",-,0.31%
16-Feb-11,"1,336.32","1,329.51","1,337.61","1,329.51",-,0.63%
15-Feb-11,"1,328.01","1,330.43","1,330.43","1,324.61",-,-0.32%
14-Feb-11,"1,332.32","1,328.73","1,332.96","1,326.90",-,0.24%
11-Feb-11,"1,329.15","1,318.66","1,330.79","1,316.08",-,0.55%
10-Feb-11,"1,321.87","1,318.13","1,322.78","1,311.74",-,0.07%
9-Feb-11,"1,320.88","1,322.48","1,324.54","1,314.89",-,-0.28%
8-Feb-11,"1,324.57","1,318.76","1,324.87","1,316.03",-,0.42%
7-Feb-11,"1,319.05","1,311.85","1,322.85","1,311.85",-,0.62%
4-Feb-11,"1,310.87","1,307.01","1,311.00","1,301.67",-,0.29%
3-Feb-11,"1,307.10","1,302.77","1,308.60","1,294.83",-,0.24%
2-Feb-11,"1,304.03","1,305.91","1,307.61","1,302.62",-,-0.27%
1-Feb-11,"1,307.59","1,289.14","1,308.86","1,289.14",-,1.67%
31-Jan-11,"1,286.12","1,276.50","1,287.17","1,276.50",-,0.77%
28-Jan-11,"1,276.34","1,299.63","1,302.67","1,275.10",-,-1.79%
27-Jan-11,"1,299.54","1,297.51","1,301.29","1,294.41",-,0.22%
26-Jan-11,"1,296.63","1,291.97","1,299.74","1,291.97",-,0.42%
25-Jan-11,"1,291.18","1,288.17","1,291.26","1,281.07",-,0.03%
24-Jan-11,"1,290.84","1,283.29","1,291.93","1,282.47",-,0.58%
21-Jan-11,"1,283.35","1,283.63","1,291.21","1,282.07",-,0.24%
20-Jan-11,"1,280.26","1,280.85","1,283.35","1,271.26",-,-0.13%
19-Jan-11,"1,281.92","1,294.52","1,294.60","1,278.92",-,-1.01%
18-Jan-11,"1,295.02","1,293.22","1,296.06","1,290.16",-,0.14%
14-Jan-11,"1,293.24","1,282.90","1,293.24","1,281.24",-,0.74%
13-Jan-11,"1,283.76","1,285.78","1,286.70","1,280.47",-,-0.17%
12-Jan-11,"1,285.96","1,275.65","1,286.87","1,275.65",-,0.90%
11-Jan-11,"1,274.48","1,272.58","1,277.25","1,269.62",-,0.37%
10-Jan-11,"1,269.75","1,270.84","1,271.52","1,262.18",-,-0.14%
7-Jan-11,"1,271.50","1,274.41","1,276.83","1,261.70",-,-0.18%
6-Jan-11,"1,273.85","1,276.29","1,278.17","1,270.43",-,-0.21%
5-Jan-11,"1,276.56","1,268.78","1,277.63","1,265.36",-,0.50%
4-Jan-11,"1,270.20","1,272.95","1,274.12","1,262.66",-,-0.13%
3-Jan-11,"1,271.87","1,257.62","1,276.17","1,257.62",-,1.13%
31-Dec-10,"1,257.64","1,256.76","1,259.34","1,254.19",-,-0.02%
30-Dec-10,"1,257.88","1,259.44","1,261.09","1,256.32",-,-0.15%
29-Dec-10,"1,259.78","1,258.78","1,262.60","1,258.78",-,0.10%
28-Dec-10,"1,258.51","1,259.10","1,259.90","1,256.22",-,0.08%
27-Dec-10,"1,257.54","1,254.66","1,258.43","1,251.48",-,0.06%
23-Dec-10,"1,256.77","1,257.53","1,258.59","1,254.05",-,-0.16%
22-Dec-10,"1,258.84","1,254.94","1,259.39","1,254.94",-,0.34%
21-Dec-10,"1,254.60","1,249.43","1,255.82","1,249.43",-,0.60%
20-Dec-10,"1,247.08","1,245.76","1,250.20","1,241.51",-,0.25%
17-Dec-10,"1,243.91","1,243.63","1,245.81","1,239.87",-,0.08%
16-Dec-10,"1,242.87","1,236.34","1,243.75","1,232.85",-,0.62%
15-Dec-10,"1,235.23","1,241.58","1,244.25","1,234.01",-,-0.51%
14-Dec-10,"1,241.59","1,241.84","1,246.59","1,238.17",-,0.09%
13-Dec-10,"1,240.46","1,242.52","1,246.73","1,240.34",-,0.00%
10-Dec-10,"1,240.40","1,233.85","1,240.40","1,232.58",-,0.60%
9-Dec-10,"1,233.00","1,230.14","1,234.71","1,226.85",-,0.38%
8-Dec-10,"1,228.28","1,225.02","1,228.93","1,219.50",-,0.37%
7-Dec-10,"1,223.75","1,227.25","1,235.05","1,223.25",-,0.05%
6-Dec-10,"1,223.12","1,223.87","1,225.80","1,220.67",-,-0.13%
3-Dec-10,"1,224.71","1,219.93","1,225.57","1,216.82",-,0.26%
2-Dec-10,"1,221.53","1,206.81","1,221.89","1,206.81",-,1.28%
1-Dec-10,"1,206.07","1,186.60","1,207.61","1,186.60",-,2.16%
30-Nov-10,"1,180.55","1,182.96","1,187.40","1,174.14",-,-0.61%
29-Nov-10,"1,187.76","1,189.08","1,190.34","1,173.64",-,-0.14%
26-Nov-10,"1,189.40","1,194.16","1,194.16","1,186.93",-,-0.75%
24-Nov-10,"1,198.35","1,183.70","1,198.62","1,183.70",-,1.49%
23-Nov-10,"1,180.73","1,192.51","1,192.51","1,176.91",-,-1.43%
22-Nov-10,"1,197.84","1,198.07","1,198.94","1,184.58",-,-0.16%
19-Nov-10,"1,199.73","1,196.12","1,199.97","1,189.44",-,0.25%
18-Nov-10,"1,196.69","1,183.75","1,200.29","1,183.75",-,1.54%
17-Nov-10,"1,178.59","1,178.33","1,183.56","1,175.82",-,0.02%
16-Nov-10,"1,178.34","1,194.79","1,194.79","1,173.00",-,-1.62%
15-Nov-10,"1,197.75","1,200.44","1,207.43","1,197.15",-,-0.12%
12-Nov-10,"1,199.21","1,209.07","1,210.50","1,194.08",-,-1.18%
11-Nov-10,"1,213.54","1,213.04","1,215.45","1,204.49",-,-0.42%
10-Nov-10,"1,218.71","1,213.14","1,218.75","1,204.33",-,0.44%
9-Nov-10,"1,213.40","1,223.59","1,226.84","1,208.94",-,-0.81%
8-Nov-10,"1,223.25","1,223.24","1,224.57","1,217.55",-,-0.21%
5-Nov-10,"1,225.85","1,221.20","1,227.08","1,220.29",-,0.39%
4-Nov-10,"1,221.06","1,198.34","1,221.25","1,198.34",-,1.93%
3-Nov-10,"1,197.96","1,193.79","1,198.30","1,183.56",-,0.37%
2-Nov-10,"1,193.57","1,187.86","1,195.88","1,187.86",-,0.78%
1-Nov-10,"1,184.38","1,185.71","1,195.81","1,177.65",-,0.09%
29-Oct-10,"1,183.26","1,183.87","1,185.46","1,179.70",-,-0.04%
28-Oct-10,"1,183.78","1,184.47","1,189.53","1,177.10",-,0.11%
27-Oct-10,"1,182.45","1,183.84","1,183.84","1,171.70",-,-0.27%
26-Oct-10,"1,185.64","1,184.88","1,187.11","1,177.72",-,0.00%
25-Oct-10,"1,185.62","1,184.74","1,196.14","1,184.74",-,0.21%
22-Oct-10,"1,183.08","1,180.52","1,183.93","1,178.99",-,0.24%
21-Oct-10,"1,180.26","1,179.82","1,189.43","1,171.17",-,0.18%
20-Oct-10,"1,178.17","1,166.74","1,182.94","1,166.74",-,1.05%
19-Oct-10,"1,165.90","1,178.64","1,178.64","1,159.71",-,-1.59%
18-Oct-10,"1,184.71","1,176.83","1,185.53","1,174.55",-,0.72%
15-Oct-10,"1,176.19","1,177.47","1,181.20","1,167.12",-,0.20%
14-Oct-10,"1,173.81","1,177.82","1,178.89","1,166.71",-,-0.36%
13-Oct-10,"1,178.10","1,171.32","1,184.38","1,171.32",-,0.71%
12-Oct-10,"1,169.77","1,164.28","1,172.58","1,155.71",-,0.38%
11-Oct-10,"1,165.32","1,165.32","1,168.68","1,162.02",-,0.01%
8-Oct-10,"1,165.15","1,158.36","1,167.73","1,155.58",-,0.61%
7-Oct-10,"1,158.06","1,161.57","1,163.87","1,151.41",-,-0.16%
6-Oct-10,"1,159.97","1,159.81","1,162.33","1,154.85",-,-0.07%
5-Oct-10,"1,160.75","1,140.68","1,162.76","1,140.68",-,2.09%
4-Oct-10,"1,137.03","1,144.96","1,148.16","1,131.87",-,-0.80%
1-Oct-10,"1,146.24","1,143.49","1,150.30","1,139.42",-,0.44%
30-Sep-10,"1,141.20","1,145.97","1,157.16","1,136.08",-,-0.31%
29-Sep-10,"1,144.73","1,146.75","1,148.63","1,140.26",-,-0.26%
28-Sep-10,"1,147.70","1,142.31","1,150.00","1,132.09",-,0.49%
27-Sep-10,"1,142.16","1,148.64","1,149.92","1,142.00",-,-0.57%
24-Sep-10,"1,148.67","1,131.69","1,148.90","1,131.69",-,2.12%
23-Sep-10,"1,124.83","1,131.10","1,136.77","1,122.79",-,-0.83%
22-Sep-10,"1,134.28","1,139.49","1,144.38","1,131.58",-,-0.48%
21-Sep-10,"1,139.78","1,142.82","1,148.59","1,136.22",-,-0.26%
20-Sep-10,"1,142.71","1,126.57","1,144.86","1,126.57",-,1.52%
17-Sep-10,"1,125.59","1,126.39","1,131.47","1,122.43",-,0.08%
16-Sep-10,"1,124.66","1,123.89","1,125.44","1,118.88",-,-0.04%
15-Sep-10,"1,125.07","1,119.43","1,126.46","1,114.63",-,0.35%
14-Sep-10,"1,121.10","1,121.16","1,127.36","1,115.58",-,-0.07%
13-Sep-10,"1,121.90","1,113.38","1,123.87","1,113.38",-,1.11%
10-Sep-10,"1,109.55","1,104.57","1,110.88","1,103.92",-,0.49%
9-Sep-10,"1,104.18","1,101.15","1,110.27","1,101.15",-,0.48%
8-Sep-10,"1,098.87","1,092.36","1,103.26","1,092.36",-,0.64%
7-Sep-10,"1,091.84","1,102.60","1,102.60","1,091.15",-,-1.15%
3-Sep-10,"1,104.51","1,093.61","1,105.10","1,093.61",-,1.32%
2-Sep-10,"1,090.10","1,080.66","1,090.10","1,080.39",-,0.91%
1-Sep-10,"1,080.29","1,049.72","1,081.30","1,049.72",-,2.95%
31-Aug-10,"1,049.33","1,046.88","1,055.14","1,040.88",-,0.04%
30-Aug-10,"1,048.92","1,062.90","1,064.40","1,048.79",-,-1.47%
27-Aug-10,"1,064.59","1,049.27","1,065.21","1,039.70",-,1.66%
26-Aug-10,"1,047.22","1,056.28","1,061.45","1,045.40",-,-0.77%
25-Aug-10,"1,055.33","1,048.98","1,059.38","1,039.83",-,0.33%
24-Aug-10,"1,051.87","1,063.20","1,063.20","1,046.68",-,-1.45%
23-Aug-10,"1,067.36","1,073.36","1,081.58","1,067.08",-,-0.40%
