Date,Price,High,Low,BTC_Price,SP_Price
2017-01-06,1172.81,1181.49,1170.37,1004.74,2276.98
2017-01-09,1181.27,1185.91,1171.89,909.75,2268.9
2017-01-10,1187.74,1190.57,1179.86,896.23,2268.9
2017-01-11,1191.85,1198.79,1177.33,905.05,2275.32
2017-01-12,1195.66,1207.07,1191.0,778.62,2270.44
2017-01-13,1197.66,1201.2,1187.93,807.47,2274.64
2017-01-16,1203.17,1208.23,1198.17,821.86,2267.89
2017-01-17,1216.54,1218.72,1202.38,831.81,2267.89
2017-01-18,1203.64,1217.6,1201.91,905.99,2271.89
2017-01-19,1205.14,1206.88,1195.86,887.7,2263.69
2017-01-20,1209.96,1215.3,1198.68,901.01,2271.31
2017-01-23,1217.48,1219.54,1209.27,923.76,2265.2
2017-01-24,1208.81,1219.66,1206.02,913.52,2280.07
2017-01-25,1200.31,1209.84,1192.83,885.47,2298.37
2017-01-26,1188.57,1202.67,1184.11,893.43,2296.68
2017-01-27,1191.6,1192.06,1181.04,914.83,2294.69
2017-01-30,1195.35,1199.88,1188.15,912.01,2280.9
2017-01-31,1210.63,1215.49,1193.83,919.99,2278.87
2017-02-01,1209.49,1213.59,1198.12,963.99,2279.55
2017-02-02,1215.93,1225.41,1208.26,983.67,2280.85
2017-02-03,1219.88,1221.48,1207.18,1009.17,2297.42
2017-02-06,1235.59,1235.84,1219.01,1011.07,2292.56
2017-02-07,1233.72,1235.86,1227.41,1023.99,2293.08
2017-02-08,1241.99,1245.06,1230.29,1052.48,2294.67
2017-02-09,1230.89,1244.52,1230.22,1050.4,2307.87
2017-02-10,1234.12,1237.07,1221.12,986.0,2316.1
2017-02-13,1225.44,1232.65,1219.37,1000.73,2328.25
2017-02-14,1228.61,1234.87,1221.75,1000.79,2337.58
2017-02-15,1232.94,1233.61,1216.8,1008.88,2349.25
2017-02-16,1239.14,1242.71,1232.04,1011.53,2347.22
2017-02-17,1235.29,1243.84,1234.52,1032.7,2351.16
2017-02-20,1238.38,1239.29,1232.62,1051.8,2365.38
2017-02-21,1235.97,1238.92,1225.8,1084.0,2365.38
2017-02-22,1237.69,1240.72,1231.62,1124.62,2362.82
2017-02-23,1249.41,1251.21,1235.2,1130.01,2363.81
2017-02-24,1256.94,1260.48,1247.54,1188.11,2367.34
2017-02-27,1252.76,1263.88,1250.48,1179.05,2369.75
2017-02-28,1248.59,1258.37,1247.48,1194.64,2363.64
2017-03-01,1248.94,1250.68,1236.53,1191.21,2395.96
2017-03-02,1235.3,1250.36,1231.16,1226.39,2381.92
2017-03-03,1234.3,1236.28,1222.59,1257.6,2383.12
2017-03-06,1225.96,1237.17,1224.65,1273.0,2375.31
2017-03-07,1215.67,1227.25,1213.67,1278.49,2368.39
2017-03-08,1207.58,1218.68,1206.13,1233.05,2362.98
2017-03-09,1200.83,1209.17,1199.12,1150.05,2364.87
2017-03-10,1204.55,1206.43,1194.62,1190.89,2372.6
2017-03-13,1204.05,1211.66,1202.47,1226.62,2373.47
2017-03-14,1199.08,1208.38,1197.54,1242.46,2365.45
2017-03-15,1219.4,1222.66,1197.93,1245.86,2385.26
2017-03-16,1226.78,1233.51,1217.83,1257.32,2381.38
2017-03-17,1229.15,1232.45,1225.06,1172.62,2378.25
2017-03-20,1233.9,1236.25,1229.51,1017.97,2373.47
2017-03-21,1245.0,1248.1,1226.82,1035.96,2344.02
2017-03-22,1249.35,1251.76,1243.89,1114.39,2348.45
2017-03-23,1245.3,1253.62,1242.84,1037.56,2345.96
2017-03-24,1244.17,1252.28,1240.72,1029.65,2343.98
2017-03-27,1254.3,1261.53,1247.69,960.0,2341.59
2017-03-28,1251.63,1258.46,1247.52,1039.92,2358.57
2017-03-29,1252.45,1255.16,1247.25,1043.99,2361.13
2017-03-30,1243.3,1254.2,1242.61,1035.96,2368.06
2017-03-31,1249.13,1251.11,1240.05,1033.7,2362.72
2017-04-03,1253.35,1254.2,1244.55,1078.01,2358.84
2017-04-04,1256.22,1261.9,1254.46,1144.77,2360.16
2017-04-05,1255.3,1257.78,1243.85,1143.0,2352.95
2017-04-06,1251.8,1259.46,1249.85,1134.58,2357.49
2017-04-07,1254.05,1270.96,1250.8,1190.85,2355.54
2017-04-10,1254.73,1257.7,1247.5,1206.2,2357.16
2017-04-11,1274.44,1275.55,1253.29,1209.25,2353.78
2017-04-12,1286.6,1287.29,1272.42,1218.99,2344.93
2017-04-13,1287.74,1289.03,1281.74,1212.17,2328.95
2017-04-14,1285.69,1288.75,1285.31,1172.91,2349.01
2017-04-17,1284.8,1295.92,1281.61,1162.31,2349.01
2017-04-18,1289.64,1292.7,1279.4,1176.54,2342.19
2017-04-19,1279.66,1291.51,1276.48,1202.58,2338.17
2017-04-20,1281.85,1283.79,1276.74,1203.98,2355.84
2017-04-21,1284.5,1288.67,1278.43,1234.19,2348.69
2017-04-24,1275.3,1277.48,1266.01,1241.99,2374.15
2017-04-25,1263.76,1278.57,1261.81,1253.58,2388.61
2017-04-26,1269.05,1271.1,1260.3,1269.0,2387.45
2017-04-27,1264.6,1270.53,1261.61,1287.99,2388.77
2017-04-28,1268.15,1269.08,1263.3,1331.53,2384.2
2017-05-01,1256.8,1271.6,1254.16,1350.21,2388.33
2017-05-02,1256.9,1257.89,1251.48,1390.86,2391.17
2017-05-03,1238.38,1257.29,1236.41,1447.75,2388.13
2017-05-04,1227.75,1241.77,1225.7,1503.22,2389.52
2017-05-05,1227.74,1235.79,1225.83,1537.23,2399.29
2017-05-08,1226.3,1237.1,1225.36,1554.01,2399.38
2017-05-09,1221.3,1229.01,1214.21,1649.54,2396.92
2017-05-10,1219.15,1226.15,1217.49,1720.28,2399.63
2017-05-11,1224.85,1228.2,1217.81,1772.58,2394.44
2017-05-12,1228.83,1232.26,1224.55,1828.45,2390.9
2017-05-15,1230.71,1237.76,1227.2,1784.0,2402.32
2017-05-16,1236.8,1239.5,1230.51,1705.48,2400.67
2017-05-17,1260.74,1261.55,1236.3,1700.01,2357.03
2017-05-18,1247.05,1265.54,1245.9,1782.99,2365.72
2017-05-19,1255.55,1256.98,1246.61,1878.99,2381.73
2017-05-22,1260.46,1263.0,1251.61,2017.55,2394.02
2017-05-23,1251.16,1264.18,1250.46,2099.97,2398.42
2017-05-24,1258.55,1259.37,1247.7,2264.23,2404.39
2017-05-25,1255.76,1260.08,1253.89,2420.29,2415.07
2017-05-26,1267.05,1269.88,1252.88,2292.53,2415.82
2017-05-29,1266.97,1269.12,1265.12,2178.81,2412.91
2017-05-30,1263.1,1270.86,1259.39,2292.1,2412.91
2017-05-31,1268.59,1274.24,1259.26,2203.51,2411.8
2017-06-01,1265.64,1270.72,1261.49,2298.01,2430.06
2017-06-02,1279.98,1279.98,1259.0,2413.63,2439.07
2017-06-05,1279.95,1283.77,1278.0,2530.27,2436.1
2017-06-06,1294.0,1296.47,1279.44,2698.0,2429.33
2017-06-07,1286.91,1295.28,1283.0,2880.74,2433.14
2017-06-08,1278.9,1289.34,1271.49,2683.03,2433.79
2017-06-09,1266.4,1281.3,1264.74,2806.0,2431.77
2017-06-12,1265.74,1271.01,1263.95,2954.22,2429.39
2017-06-13,1265.85,1269.42,1259.66,2667.06,2440.35
2017-06-14,1261.18,1279.87,1257.15,2703.02,2437.92
2017-06-15,1254.0,1267.04,1251.68,2450.0,2432.46
2017-06-16,1253.63,1257.63,1251.55,2424.91,2433.15
2017-06-19,1243.25,1256.12,1243.22,2516.98,2453.46
2017-06-20,1243.19,1248.38,1241.38,2598.0,2437.03
2017-06-21,1246.55,1248.31,1241.25,2740.0,2435.61
2017-06-22,1250.62,1255.05,1245.55,2657.04,2434.5
2017-06-23,1256.9,1259.31,1249.74,2713.48,2438.3
2017-06-26,1244.45,1258.54,1236.96,2502.03,2439.07
2017-06-27,1247.1,1253.13,1241.12,2421.22,2419.38
2017-06-28,1249.32,1255.11,1247.37,2565.0,2440.69
2017-06-29,1245.74,1253.71,1239.66,2559.9,2419.7
2017-06-30,1241.6,1248.59,1239.7,2541.59,2423.41
2017-07-03,1220.46,1242.83,1218.41,2504.37,2429.01
2017-07-04,1223.97,1226.74,1220.69,2550.47,2432.54
2017-07-05,1226.95,1229.34,1217.64,2596.12,2432.54
2017-07-06,1225.15,1229.57,1222.56,2602.9,2409.75
2017-07-07,1212.9,1227.2,1207.25,2600.39,2425.18
2017-07-10,1214.35,1215.6,1204.85,2502.28,2427.43
2017-07-11,1217.69,1217.79,1207.89,2323.45,2425.53
2017-07-12,1220.0,1226.1,1214.51,2305.98,2443.25
2017-07-13,1217.45,1224.92,1216.63,2388.0,2447.83
2017-07-14,1228.98,1233.16,1214.95,2339.99,2459.27
2017-07-17,1234.4,1236.44,1228.3,1917.63,2459.14
2017-07-18,1242.46,1245.06,1233.01,2226.0,2460.61
2017-07-19,1240.87,1244.48,1236.05,2303.71,2473.83
2017-07-20,1244.74,1247.98,1235.24,2265.21,2473.45
2017-07-21,1254.9,1256.3,1243.35,2875.03,2472.54
2017-07-24,1255.24,1259.18,1251.78,2749.02,2469.91
2017-07-25,1249.05,1258.18,1249.01,2759.98,2477.13
2017-07-26,1261.1,1263.92,1243.91,2564.82,2477.83
2017-07-27,1259.0,1265.49,1254.52,2524.99,2475.42
2017-07-28,1269.25,1271.34,1257.45,2666.33,2472.1
2017-07-31,1269.55,1271.48,1265.93,2742.37,2470.3
2017-08-01,1269.05,1274.47,1264.05,2855.81,2476.35
2017-08-02,1266.7,1273.34,1263.18,2731.0,2477.57
2017-08-03,1268.65,1271.37,1258.7,2703.51,2472.16
2017-08-04,1258.6,1270.94,1254.75,2793.37,2476.83
2017-08-07,1257.69,1260.38,1255.68,3222.75,2480.91
2017-08-08,1260.64,1265.7,1251.41,3387.55,2474.92
2017-08-09,1277.55,1279.06,1260.96,3412.41,2474.02
2017-08-10,1286.9,1288.63,1274.85,3342.99,2438.21
2017-08-11,1289.21,1292.26,1281.55,3413.03,2441.32
2017-08-14,1281.95,1289.82,1278.12,4053.87,2465.84
2017-08-15,1272.13,1282.77,1267.98,4306.23,2464.61
2017-08-16,1283.1,1284.29,1268.19,4155.67,2468.11
2017-08-17,1288.01,1290.47,1282.2,4378.84,2430.01
2017-08-18,1284.5,1301.2,1283.64,4276.5,2425.55
2017-08-21,1291.22,1293.58,1280.6,4058.68,2428.37
2017-08-22,1284.72,1292.69,1282.11,3987.52,2452.51
2017-08-23,1290.62,1292.03,1283.09,4085.0,2444.04
2017-08-24,1286.33,1291.3,1284.55,4108.12,2438.97
2017-08-25,1291.15,1294.14,1278.66,4300.34,2443.05
2017-08-28,1310.49,1312.99,1292.49,4337.68,2444.24
2017-08-29,1309.5,1326.14,1304.93,4379.99,2446.3
2017-08-30,1308.76,1313.87,1305.26,4578.82,2457.59
2017-08-31,1322.07,1324.11,1300.82,4573.2,2471.65
2017-09-01,1324.97,1329.2,1316.65,4734.26,2476.55
2017-09-04,1334.67,1339.85,1331.92,4606.26,2457.85
2017-09-05,1339.33,1345.18,1327.96,4277.0,2457.85
2017-09-06,1334.14,1342.84,1331.66,4396.52,2465.54
2017-09-07,1349.2,1350.27,1332.6,4605.8,2465.1
2017-09-08,1346.71,1357.94,1343.0,4615.0,2461.43
2017-09-11,1327.32,1340.36,1326.36,4226.22,2488.11
2017-09-12,1331.94,1332.43,1322.55,4207.31,2496.48
2017-09-13,1323.25,1335.05,1320.91,4172.56,2498.37
2017-09-14,1329.83,1330.69,1316.11,3865.34,2495.62
2017-09-15,1319.62,1334.76,1319.62,3227.79,2500.23
2017-09-18,1307.57,1320.5,1305.03,3662.99,2503.87
2017-09-19,1311.28,1311.78,1304.98,4101.6,2506.65
2017-09-20,1301.15,1316.25,1295.96,3888.8,2508.24
2017-09-21,1291.39,1302.07,1287.99,3874.46,2500.6
2017-09-22,1297.38,1299.14,1291.3,3617.05,2502.22
2017-09-25,1310.55,1311.9,1290.63,3664.22,2496.66
2017-09-26,1293.89,1313.92,1293.04,3918.0,2496.84
2017-09-27,1281.12,1296.54,1281.12,3888.03,2507.04
2017-09-28,1287.3,1289.0,1277.64,4199.29,2510.06
2017-09-29,1279.45,1290.47,1278.24,4184.84,2519.36
2017-10-02,1271.12,1279.61,1270.45,4377.22,2529.12
2017-10-03,1271.75,1274.71,1267.91,4391.48,2534.58
2017-10-04,1274.69,1282.42,1270.85,4315.83,2537.74
2017-10-05,1268.05,1279.42,1266.9,4219.53,2552.07
2017-10-06,1276.03,1277.18,1260.89,4301.09,2549.33
2017-10-09,1284.1,1285.5,1275.21,4597.98,2544.73
2017-10-10,1287.85,1294.63,1282.29,4764.7,2550.64
2017-10-11,1291.8,1293.56,1284.12,4749.29,2555.24
2017-10-12,1293.6,1297.6,1289.47,4822.01,2550.93
2017-10-13,1304.88,1304.88,1291.04,5445.0,2553.17
2017-10-16,1294.74,1306.8,1291.01,5679.7,2557.64
2017-10-17,1285.19,1296.66,1281.69,5745.72,2559.36
2017-10-18,1281.17,1289.08,1277.13,5597.31,2561.26
2017-10-19,1289.79,1290.69,1276.61,5582.05,2562.1
2017-10-20,1280.72,1291.47,1277.88,5698.69,2575.21
2017-10-23,1282.07,1283.66,1272.24,5969.0,2564.98
2017-10-24,1276.72,1284.06,1273.43,5871.17,2569.13
2017-10-25,1277.41,1280.39,1271.03,5523.4,2557.15
2017-10-26,1267.11,1282.8,1265.69,5735.88,2560.4
2017-10-27,1273.35,1274.8,1264.1,5890.0,2581.07
2017-10-30,1276.24,1279.29,1268.8,6137.37,2572.83
2017-10-31,1271.58,1278.36,1268.01,6119.99,2575.26
2017-11-01,1274.39,1281.25,1267.98,6434.21,2579.36
2017-11-02,1275.99,1284.49,1273.64,6741.59,2579.85
2017-11-03,1269.85,1279.74,1265.55,7030.0,2587.84
2017-11-06,1281.55,1283.01,1266.05,7372.72,2591.13
2017-11-07,1275.53,1281.97,1271.68,6967.68,2590.64
2017-11-08,1281.3,1287.52,1275.23,7130.28,2594.38
2017-11-09,1285.3,1288.72,1280.09,7450.32,2584.62
2017-11-10,1276.14,1287.16,1273.33,7148.0,2582.3
2017-11-13,1277.99,1280.22,1274.29,5870.37,2584.84
2017-11-14,1280.71,1283.68,1270.64,6525.17,2578.87
2017-11-15,1278.8,1289.47,1277.04,6609.0,2564.62
2017-11-16,1278.47,1281.6,1274.98,7294.0,2585.64
2017-11-17,1294.37,1297.04,1277.94,7846.96,2578.85
2017-11-20,1276.7,1294.8,1274.92,8016.58,2582.14
2017-11-21,1280.48,1284.87,1276.08,8226.17,2599.03
2017-11-22,1292.12,1294.75,1278.77,8095.23,2597.08
2017-11-23,1291.25,1293.46,1287.46,8214.69,2602.42
2017-11-24,1288.22,1293.61,1286.15,7989.0,2602.42
2017-11-27,1294.5,1299.2,1286.47,9271.06,2601.42
2017-11-28,1294.01,1297.74,1291.01,9708.07,2627.04
2017-11-29,1283.57,1296.75,1281.98,9868.82,2626.07
2017-11-30,1274.76,1285.7,1270.51,9824.68,2647.58
2017-12-01,1280.26,1289.58,1271.58,9947.67,2642.22
2017-12-04,1276.23,1277.24,1271.8,11250.0,2639.44
2017-12-05,1266.55,1277.41,1261.11,11613.07,2629.57
2017-12-06,1263.94,1269.32,1262.39,11677.0,2629.27
2017-12-07,1246.7,1264.82,1244.11,13623.5,2636.98
2017-12-08,1248.14,1252.66,1244.34,16599.99,2651.5
2017-12-11,1241.96,1251.67,1240.19,14691.0,2659.99
2017-12-12,1243.85,1246.62,1236.31,16470.0,2664.11
2017-12-13,1255.45,1256.95,1240.06,16650.01,2662.85
2017-12-14,1252.85,1259.18,1249.92,16250.0,2652.01
2017-12-15,1255.26,1261.89,1251.94,16404.99,2675.81
2017-12-18,1261.69,1264.37,1252.68,18953.0,2690.16
2017-12-19,1261.72,1265.26,1258.97,18940.57,2681.47
2017-12-20,1265.62,1267.84,1261.23,17700.0,2679.25
2017-12-21,1266.76,1268.97,1263.02,16466.98,2684.57
2017-12-22,1275.01,1276.38,1265.1,15600.01,2683.34
2017-12-25,1275.24,1275.24,1275.24,14157.87,2680.5
2017-12-26,1283.29,1283.77,1273.25,13911.28,2680.5
2017-12-27,1287.41,1289.4,1281.46,15764.44,2682.62
2017-12-28,1294.84,1295.3,1286.66,15364.93,2687.54
2017-12-29,1302.55,1307.69,1293.59,14470.07,2673.61
2018-01-01,1306.86,1307.72,1302.43,13880.0,2695.81
2018-01-02,1318.14,1318.98,1302.51,13443.41,2695.81
2018-01-03,1312.84,1321.4,1307.16,14678.94,2713.06
2018-01-04,1322.97,1325.92,1305.67,15155.62,2723.99
2018-01-05,1320.21,1323.83,1313.81,15143.67,2743.15
2018-01-08,1320.58,1322.22,1314.97,16124.02,2747.71
2018-01-09,1312.66,1320.68,1308.8,14999.99,2751.29
2018-01-10,1317.19,1326.94,1308.29,14403.51,2748.23
2018-01-11,1322.42,1323.98,1315.49,14890.02,2767.56
2018-01-12,1338.4,1339.4,1321.16,13243.83,2786.24
2018-01-15,1340.16,1344.93,1336.14,13647.99,2776.42
2018-01-16,1338.61,1342.35,1331.73,13607.04,2776.42
2018-01-17,1327.73,1343.99,1326.73,11386.34,2802.56
2018-01-18,1327.19,1333.14,1323.79,11191.35,2798.03
2018-01-19,1331.8,1338.37,1326.46,11247.57,2810.3
2018-01-22,1334.11,1336.04,1328.71,11558.87,2832.97
2018-01-23,1341.39,1342.22,1331.54,10808.99,2839.13
2018-01-24,1358.15,1361.88,1339.27,10851.82,2837.54
2018-01-25,1348.05,1366.47,1343.1,11400.96,2839.25
2018-01-26,1350.14,1357.39,1344.38,11155.54,2872.87
2018-01-29,1340.35,1352.65,1337.74,11685.58,2853.53
2018-01-30,1338.55,1349.12,1334.48,11162.62,2822.43
2018-01-31,1345.1,1347.93,1332.7,9971.0,2823.81
2018-02-01,1349.19,1351.42,1337.3,10149.0,2821.98
2018-02-02,1332.98,1350.12,1327.21,8998.99,2762.13
2018-02-05,1339.6,1341.7,1328.88,8191.0,2648.94
2018-02-06,1325.02,1346.08,1320.04,6874.27,2695.14
2018-02-07,1318.49,1332.49,1312.05,7737.37,2681.66
2018-02-08,1318.97,1322.17,1306.9,7588.01,2581.0
2018-02-09,1316.69,1322.71,1311.06,8259.76,2619.55
2018-02-12,1322.88,1326.2,1314.11,8067.0,2656.0
2018-02-13,1329.55,1330.96,1321.39,8899.0,2662.94
2018-02-14,1350.76,1355.57,1319.42,8522.99,2698.63
2018-02-15,1353.3,1357.18,1348.41,9490.98,2731.2
2018-02-16,1347.86,1361.97,1344.82,10018.0,2732.22
2018-02-19,1346.69,1351.34,1345.82,10421.06,2716.26
2018-02-20,1329.49,1348.36,1328.39,11173.0,2716.26
2018-02-21,1324.26,1336.27,1322.36,11233.41,2701.33
2018-02-22,1331.51,1332.34,1320.84,10449.4,2703.96
2018-02-23,1328.94,1332.42,1325.73,9843.34,2747.3
2018-02-26,1333.16,1341.06,1326.59,9590.04,2779.6
2018-02-27,1318.2,1336.9,1313.47,10324.7,2744.28
2018-02-28,1318.05,1322.64,1315.59,10566.3,2713.83
2018-03-01,1316.55,1321.16,1302.76,10314.9,2677.67
2018-03-02,1322.2,1325.65,1315.12,10903.13,2691.25
2018-03-05,1320.02,1328.02,1317.43,11463.27,2720.94
2018-03-06,1334.46,1338.72,1319.72,11419.24,2728.12
2018-03-07,1325.54,1340.68,1322.24,10723.76,2726.8
2018-03-08,1322.34,1329.22,1318.98,9913.03,2738.97
2018-03-09,1323.7,1325.33,1313.06,9285.32,2786.57
2018-03-12,1323.05,1324.52,1315.18,9535.04,2783.02
2018-03-13,1326.4,1328.48,1316.55,9120.75,2765.31
2018-03-14,1325.0,1330.27,1321.58,9142.32,2749.48
2018-03-15,1316.26,1328.06,1314.86,8196.69,2747.33
2018-03-16,1314.0,1321.86,1309.56,8265.05,2752.01
2018-03-19,1316.94,1319.86,1307.71,8188.24,2712.92
2018-03-20,1311.21,1318.48,1307.13,8596.93,2716.94
2018-03-21,1332.18,1336.79,1309.8,8904.02,2711.93
2018-03-22,1328.95,1335.01,1324.73,8893.79,2643.69
2018-03-23,1347.22,1350.41,1328.98,8704.67,2588.26
2018-03-26,1353.46,1356.13,1343.4,8453.9,2658.55
2018-03-27,1344.71,1356.87,1339.93,8149.66,2612.62
2018-03-28,1324.99,1347.23,1323.42,7791.7,2605.0
2018-03-29,1325.0,1328.54,1321.33,7932.41,2640.87
2018-04-02,1341.35,1345.03,1324.76,6813.52,2581.88
2018-04-03,1332.82,1342.68,1328.93,7052.76,2614.45
2018-04-04,1333.34,1348.27,1331.44,7416.27,2644.69
2018-04-05,1326.55,1335.1,1322.63,6799.95,2662.84
2018-04-06,1333.19,1335.49,1321.28,6771.69,2604.47
2018-04-09,1336.24,1338.16,1326.8,7027.26,2613.16
2018-04-10,1340.05,1342.79,1331.11,6780.1,2656.87
2018-04-11,1353.29,1365.37,1339.48,6835.67,2642.19
2018-04-12,1335.48,1353.42,1333.74,6940.94,2663.99
2018-04-13,1345.46,1347.31,1335.17,7923.78,2656.3
2018-04-16,1345.92,1350.73,1340.07,8354.22,2677.84
2018-04-17,1347.29,1349.61,1337.59,8048.15,2706.39
2018-04-18,1349.32,1355.9,1342.07,7890.87,2708.64
2018-04-19,1345.6,1354.95,1340.94,8172.84,2693.13
2018-04-20,1335.13,1346.47,1334.86,8271.31,2670.14
2018-04-23,1325.0,1335.66,1322.04,8789.96,2670.29
2018-04-24,1330.68,1332.86,1322.51,8946.95,2634.56
2018-04-25,1323.33,1332.26,1318.76,9648.0,2639.4
2018-04-26,1317.28,1326.8,1315.24,8864.99,2666.94
2018-04-27,1322.8,1325.41,1315.45,9274.48,2669.91
2018-04-30,1315.35,1325.17,1310.29,9393.99,2648.05
2018-05-01,1303.97,1316.56,1301.74,9242.17,2654.8
2018-05-02,1304.84,1313.59,1303.79,9066.9,2635.67
2018-05-03,1312.09,1318.23,1304.6,9222.0,2629.73
2018-05-04,1315.05,1315.47,1308.08,9732.43,2663.42
2018-05-07,1314.3,1319.08,1310.15,9623.54,2672.63
2018-05-08,1314.47,1317.86,1305.99,9359.52,2671.92
2018-05-09,1312.78,1317.61,1304.34,9167.69,2697.79
2018-05-10,1321.4,1322.94,1310.74,9308.49,2723.07
2018-05-11,1318.22,1326.17,1317.63,9020.99,2727.72
2018-05-14,1312.82,1322.58,1312.75,8696.58,2730.13
2018-05-15,1290.65,1315.06,1288.56,8674.36,2711.45
2018-05-16,1291.03,1297.13,1286.37,8474.99,2722.46
2018-05-17,1291.0,1294.59,1285.64,8346.59,2720.13
2018-05-18,1292.5,1294.44,1286.02,8067.03,2712.97
2018-05-21,1292.68,1293.38,1282.0,8518.48,2733.01
2018-05-22,1291.32,1296.28,1287.78,8391.76,2724.44
2018-05-23,1293.75,1298.01,1288.02,7984.08,2733.29
2018-05-24,1304.88,1306.77,1292.68,7502.89,2727.76
2018-05-25,1301.61,1307.95,1299.81,7586.88,2721.33
2018-05-28,1298.1,1300.3,1295.41,7347.39,2689.86
2018-05-29,1298.85,1306.46,1293.62,7112.5,2689.86
2018-05-30,1301.48,1304.55,1295.66,7469.45,2724.01
2018-05-31,1298.32,1306.69,1297.75,7375.73,2705.27
2018-06-01,1293.15,1300.66,1289.34,7492.28,2734.62
2018-06-04,1291.98,1298.26,1290.18,7703.67,2746.87
2018-06-05,1296.14,1300.81,1289.77,7488.26,2748.8
2018-06-06,1297.0,1302.1,1293.77,7617.98,2772.35
2018-06-07,1297.13,1303.3,1294.87,7658.57,2770.37
2018-06-08,1298.75,1300.93,1293.84,7689.28,2779.03
2018-06-11,1300.15,1302.5,1293.96,6781.17,2782.0
2018-06-12,1295.97,1300.81,1292.97,6880.61,2786.85
2018-06-13,1299.71,1301.44,1292.42,6557.67,2775.63
2018-06-14,1302.22,1309.64,1297.32,6307.4,2782.49
2018-06-15,1279.84,1303.33,1275.3,6646.1,2779.66
2018-06-18,1278.31,1281.92,1276.94,6453.41,2773.75
2018-06-19,1274.77,1284.43,1270.28,6707.5,2762.59
2018-06-20,1268.1,1276.59,1267.6,6736.52,2767.32
2018-06-21,1267.2,1270.47,1261.23,6756.58,2749.76
2018-06-22,1269.28,1271.27,1266.48,6718.33,2754.88
2018-06-25,1266.0,1272.9,1264.2,6153.4,2717.07
2018-06-26,1258.98,1268.04,1254.54,6253.61,2723.06
2018-06-27,1252.02,1260.23,1250.64,6068.0,2699.63
2018-06-28,1248.28,1254.42,1245.67,6135.64,2716.31
2018-06-29,1253.0,1256.04,1246.06,5848.33,2718.37
2018-07-02,1241.97,1254.48,1239.45,6349.99,2726.71
2018-07-03,1252.93,1257.31,1237.71,6612.98,2713.22
2018-07-04,1256.95,1261.44,1251.81,6507.99,2736.61
2018-07-05,1257.76,1259.99,1251.04,6584.25,2736.61
2018-07-06,1254.98,1258.96,1252.54,6533.69,2759.82
2018-07-09,1257.77,1266.26,1255.02,6706.6,2784.17
2018-07-10,1255.65,1260.64,1247.16,6666.75,2793.84
2018-07-11,1242.16,1257.1,1241.28,6299.46,2774.02
2018-07-12,1247.15,1248.93,1241.23,6380.0,2798.29
2018-07-13,1241.52,1248.27,1236.78,6243.88,2801.31
2018-07-16,1240.82,1245.9,1238.13,6349.3,2798.43
2018-07-17,1227.52,1245.31,1225.94,6721.04,2809.55
2018-07-18,1227.18,1229.54,1221.07,7310.71,2815.62
2018-07-19,1222.8,1229.07,1211.48,7378.1,2804.49
2018-07-20,1231.77,1232.94,1215.7,7471.42,2801.83
2018-07-23,1224.54,1235.5,1222.07,7396.6,2806.98
2018-07-24,1224.55,1229.76,1218.08,7719.62,2820.4
2018-07-25,1231.61,1234.51,1223.02,8403.83,2846.07
2018-07-26,1222.68,1235.57,1222.13,8174.06,2837.44
2018-07-27,1223.38,1227.51,1217.3,7926.0,2818.82
2018-07-30,1221.8,1225.44,1218.86,8216.74,2802.6
2018-07-31,1223.83,1228.52,1214.48,8160.21,2816.29
2018-08-01,1216.06,1225.1,1215.58,7725.43,2813.36
2018-08-02,1207.96,1221.39,1207.03,7602.01,2827.22
2018-08-03,1213.43,1220.38,1204.28,7536.37,2840.35
2018-08-06,1206.94,1218.21,1206.44,7032.61,2850.4
2018-08-07,1211.02,1216.51,1207.54,6936.11,2858.45
2018-08-08,1213.6,1216.2,1206.28,6717.68,2857.7
2018-08-09,1212.34,1217.64,1210.64,6283.59,2853.58
2018-08-10,1211.3,1217.29,1205.66,6543.76,2833.28
2018-08-13,1193.64,1214.07,1191.61,6310.82,2821.93
2018-08-14,1194.03,1198.99,1191.99,6252.63,2839.96
2018-08-15,1174.88,1194.84,1173.03,6193.62,2818.37
2018-08-16,1174.16,1182.25,1160.19,6272.3,2840.69
2018-08-17,1184.77,1185.34,1171.82,6313.51,2850.13
2018-08-20,1190.53,1191.26,1182.61,6481.99,2857.05
2018-08-21,1196.13,1197.13,1187.47,6260.82,2862.96
2018-08-22,1195.51,1201.84,1192.4,6479.27,2861.82
2018-08-23,1185.31,1196.84,1183.67,6355.76,2856.98
2018-08-24,1205.96,1208.83,1183.12,6525.01,2874.69
2018-08-27,1211.34,1212.63,1202.86,6700.46,2896.74
2018-08-28,1201.26,1214.67,1199.39,6904.51,2897.52
2018-08-29,1206.66,1207.63,1200.89,7080.94,2914.04
2018-08-30,1199.88,1208.05,1196.2,7032.96,2901.13
2018-08-31,1201.09,1209.17,1198.42,6984.01,2901.52
2018-09-03,1201.15,1204.2,1195.64,7290.31,2896.72
2018-09-04,1191.35,1202.33,1189.53,7258.99,2896.72
2018-09-05,1196.75,1198.72,1190.86,7361.0,2888.6
2018-09-06,1200.15,1207.37,1195.61,6679.3,2878.05
2018-09-07,1195.85,1203.8,1193.19,6493.09,2871.68
2018-09-10,1195.88,1198.72,1191.4,6236.04,2877.13
2018-09-11,1198.29,1199.6,1187.57,6301.99,2887.89
